common_name,individual_name,sex,body_mass,numberbreaths,obsperiod,activity_level,Institution,age,mb,fr,order,family,genus,species,habitat,log_Mb,log_fr,breath_rate,temp,location
Bottlenose dolphin,Izzy,F,132.5,9,5,2,Clearwater,8,132.5,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.122,0.255,1.798870915,26.0,water
Bottlenose dolphin,Izzy,F,132.5,12,5,3,Clearwater,8,132.5,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.122,0.38,2.398832919,24.0,water
Bottlenose dolphin,Izzy,F,132.5,12,5,3,Clearwater,8,132.5,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.122,0.38,2.398832919,24.0,water
Bottlenose dolphin,Izzy,F,132.5,17,5,2,Clearwater,8,132.5,3.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.122,0.531,3.396252726,24.0,water
Bottlenose dolphin,Izzy,F,132.5,14,5,1,Clearwater,8,132.5,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.122,0.447,2.79898132,24.0,water
Bottlenose dolphin,Jazz,M,142,13,5,2,DolphinCo-PuntaCana,12,142,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.152,0.415,2.600159563,28.6,water
Bottlenose dolphin,Jazz,M,142,12,5,2,DolphinCo-PuntaCana,12,142,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.152,0.38,2.398832919,28.7,water
Bottlenose dolphin,Jazz,M,142,15,5,3,DolphinCo-PuntaCana,12,142,3,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.152,0.477,2.999162519,29.5,water
Bottlenose dolphin,Jimena,F,128,9,5,2,DolphinCo-CostaMaya,8,128,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.107,0.255,1.798870915,30.2,water
Bottlenose dolphin,Jimena,F,128,11,5,2,DolphinCo-CostaMaya,8,128,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.107,0.342,2.197859873,30.2,water
Bottlenose dolphin,Jimena,F,128,10,5,2,DolphinCo-CostaMaya,8,128,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.107,0.301,1.99986187,30.2,water
Bottlenose dolphin,JJ,M,232,8,5,2,DolphinCo-MSQ,47,232,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.365,0.204,1.599558029,31.0,water
Bottlenose dolphin,JJ,M,232,6,5,2,DolphinCo-MSQ,47,232,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.365,0.079,1.199499303,31.0,water
Bottlenose dolphin,JJ,M,232,8,5,2,DolphinCo-MSQ,47,232,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.365,0.204,1.599558029,31.0,water
Bottlenose dolphin,Joan,M,,11,5,1,ZooMarine,18,,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,,0.342,2.197859873,19.5,water
Bottlenose dolphin,Joan,M,,9,5,1,ZooMarine,18,,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,,0.255,1.798870915,20.6,water
Bottlenose dolphin,Joan,M,,7,5,1,ZooMarine,18,,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,,0.146,1.399587323,19.0,water
Bottlenose dolphin,Joy,F,123,5,5,1,DolphinCo-Cayman,8,123,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.09,0,1,29.0,water
Bottlenose dolphin,Joy,F,123,5,5,1,DolphinCo-Cayman,8,123,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.09,0,1,29.0,water
Bottlenose dolphin,Joy,F,123,5,5,1,DolphinCo-Cayman,8,123,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.09,0,1,29.0,water
Bottlenose dolphin,Julieta,F,180,9,5,2,DolphinCo-PuntaCana,24,180,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.255,0.255,1.798870915,28.4,water
Bottlenose dolphin,Julieta,F,180,12,5,3,DolphinCo-PuntaCana,24,180,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.255,0.38,2.398832919,28.1,water
Bottlenose dolphin,Julieta,F,180,9,5,1,DolphinCo-PuntaCana,24,180,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.255,0.255,1.798870915,28.5,water
Bottlenose dolphin,Kathy,F,123,10,5,1,DolphinCo-Cozumel,14,123,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.09,0.301,1.99986187,27.8,water
Bottlenose dolphin,Kathy,F,123,7,5,1,DolphinCo-Cozumel,14,123,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.09,0.146,1.399587323,28.1,water
Bottlenose dolphin,Kathy,F,123,9,5,1,DolphinCo-Cozumel,14,123,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.09,0.255,1.798870915,27.9,water
Bottlenose dolphin,Kepler,M,192,8,5,2,DolphinCo-PuntaCana,32,192,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.283,0.204,1.599558029,28.7,water
Bottlenose dolphin,Kepler,M,192,6,5,1,DolphinCo-PuntaCana,32,192,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.283,0.079,1.199499303,28.8,water
Bottlenose dolphin,Kepler,M,192,5,5,1,DolphinCo-PuntaCana,32,192,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.283,0,1,29.2,water
Bottlenose dolphin,KING,M,254,5,5,1,DolphinCo-ZooMarine,31,254,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.405,0,1,25.6,water
Bottlenose dolphin,KING,M,254,5,5,2,DolphinCo-ZooMarine,31,254,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.405,0,1,24.4,water
Bottlenose dolphin,KING,M,254,12,5,3,DolphinCo-ZooMarine,31,254,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.405,0.38,2.398832919,24.5,water
Bottlenose dolphin,Krista,F,143,11,5,1,DolphinCo-Cozumel,19,143,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.155,0.342,2.197859873,27.8,water
Bottlenose dolphin,Krista,F,144,9,5,1,DolphinCo-Cozumel,19,144,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.158,0.255,1.798870915,28.1,water
Bottlenose dolphin,Krista,F,145,8,5,1,DolphinCo-Cozumel,19,145,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.161,0.204,1.599558029,27.9,water
Bottlenose dolphin,LEAH,F,185.8,7,5,2,DolphinCo-ZooMarine,21,185.8,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.269,0.146,1.399587323,25.6,water
Bottlenose dolphin,LEAH,F,185.8,7,5,3,DolphinCo-ZooMarine,21,185.8,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.269,0.146,1.399587323,24.4,water
Bottlenose dolphin,LEAH,F,185.8,6,5,2,DolphinCo-ZooMarine,21,185.8,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.269,0.079,1.199499303,24.5,water
Bottlenose dolphin,Leo,M,142,10,5,2,ZooMarine,11,142,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.152,0.301,1.99986187,19.4,water
Bottlenose dolphin,Leo,M,142,9,5,1,ZooMarine,11,142,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.152,0.255,1.798870915,19.8,water
Bottlenose dolphin,Leo,M,142,14,5,2,ZooMarine,11,142,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.152,0.447,2.79898132,19.2,water
Bottlenose dolphin,Lótus,M,220,9,5,1,ZooMarine,28,220,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.342,0.255,1.798870915,19.2,water
Bottlenose dolphin,Lótus,M,220,9,5,1,ZooMarine,28,220,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.342,0.255,1.798870915,20.3,water
Bottlenose dolphin,Lótus,M,220,6,5,1,ZooMarine,28,220,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.342,0.079,1.199499303,20.7,water
Bottlenose dolphin,Lua,F,180,8,5,1,ZooMarine,27,180,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.255,0.204,1.599558029,20.2,water
Bottlenose dolphin,Lua,F,180,8,5,1,ZooMarine,27,180,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.255,0.204,1.599558029,20.8,water
Bottlenose dolphin,Lua,F,180,11,5,3,ZooMarine,27,180,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.255,0.342,2.197859873,21.1,water
Bottlenose dolphin,Lucea,F,140,9,5,3,DolphinCo-Cayman,23,140,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.146,0.255,1.798870915,29.0,water
Bottlenose dolphin,Lucea,F,140,5,5,3,DolphinCo-Cayman,23,140,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.146,0,1,29.0,water
Bottlenose dolphin,Lucea,F,140,8,5,2,DolphinCo-Cayman,23,140,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.146,0.204,1.599558029,29.0,water
Bottlenose dolphin,Lucky,M,132,9,5,2,DolphinCo-Cayman,10,132,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.121,0.255,1.798870915,29.0,water
Bottlenose dolphin,Lucky,M,132,12,5,2,DolphinCo-Cayman,10,132,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.121,0.38,2.398832919,29.0,water
Bottlenose dolphin,Lucky,M,132,6,5,1,DolphinCo-Cayman,10,132,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.121,0.079,1.199499303,29.0,water
Bottlenose dolphin,Lunaa,F,149,7,5,3,DolphinCo-Cayman,23,149,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.173,0.146,1.399587323,29.0,water
Bottlenose dolphin,Lunaa,F,149,8,5,3,DolphinCo-Cayman,23,149,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.173,0.204,1.599558029,29.0,water
Bottlenose dolphin,Lunaa,F,149,5,5,1,DolphinCo-Cayman,23,149,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.173,0,1,29.0,water
Bottlenose dolphin,Lunab,F,140,5,5,1,DolphinCo-MSQ,21,140,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.146,0,1,31.0,water
Bottlenose dolphin,Lunab,F,140,5,5,2,DolphinCo-MSQ,21,140,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.146,0,1,31.0,water
Bottlenose dolphin,Lunab,F,140,7,5,2,DolphinCo-MSQ,21,140,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.146,0.146,1.399587323,31.0,water
Bottlenose dolphin,LUNAc,F,125.8,10,5,2,DolphinCo-ZooMarine,6,125.8,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.1,0.301,1.99986187,25.6,water
Bottlenose dolphin,LUNAc,F,125.8,7,5,2,DolphinCo-ZooMarine,6,125.8,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.1,0.146,1.399587323,24.4,water
Bottlenose dolphin,LUNAc,F,125.8,8,5,3,DolphinCo-ZooMarine,6,125.8,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.1,0.204,1.599558029,24.5,water
Bottlenose dolphin,Luna,F,171.5,7,5,1,Kolmarden,22,171.5,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.234,0.146,1.399587323,22.0,water
Bottlenose dolphin,Luna,F,171.5,9,4.33,2,Kolmarden,22,171.5,2.1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.234,0.318,2.079696687,22.0,water
Bottlenose dolphin,Luna,F,171.5,6,5,1,Kolmarden,22,171.5,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.234,0.079,1.199499303,22.0,water
Bottlenose dolphin,Luna,F,163,7,5,1,Kolmarden,22,163,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.212,0.146,1.399587323,21.0,water
Bottlenose dolphin,Luna,F,163,9,5,2,Kolmarden,22,163,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.212,0.255,1.798870915,21.0,water
Bottlenose dolphin,Luna,F,163,11,5,2,Kolmarden,22,163,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.212,0.342,2.197859873,21.0,water
Bottlenose dolphin,Luna,F,168,10,5,1,Kolmarden,22,168,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.225,0.301,1.99986187,22.4,water
Bottlenose dolphin,Luna,F,168,6,5,1,Kolmarden,22,168,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.225,0.079,1.199499303,22.4,water
Bottlenose dolphin,Luna,F,167,9,5,1,Kolmarden,22,167,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.223,0.255,1.798870915,22.4,water
Bottlenose dolphin,Luna,F,170,12,5,2,Kolmarden,22,170,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.38,2.398832919,22.0,water
Bottlenose dolphin,Luna,F,170,7,5,1,Kolmarden,22,170,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.146,1.399587323,22.0,water
Bottlenose dolphin,Luna,F,170,9,5,1,Kolmarden,22,170,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.255,1.798870915,22.0,water
Bottlenose dolphin,Lunad,F,191,9,5,2,ZooMarine,27,191,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.281,0.255,1.798870915,20.5,water
Bottlenose dolphin,Lunad,F,191,8,5,2,ZooMarine,27,191,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.281,0.204,1.599558029,20.3,water
Bottlenose dolphin,Lunad,F,191,13,5,3,ZooMarine,27,191,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.281,0.415,2.600159563,20.2,water
Bottlenose dolphin,Lyra,F,176,9,5,1,Kolmarden,24,176,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.246,0.255,1.798870915,22.0,water
Bottlenose dolphin,Lyra,F,176,11,5,1,Kolmarden,24,176,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.246,0.342,2.197859873,22.0,water
Bottlenose dolphin,Lyra,F,176,7,5,1,Kolmarden,24,176,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.246,0.146,1.399587323,22.0,water
Bottlenose dolphin,Lyra,F,177,4,5,1,Kolmarden,24,177,0.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.248,-0.097,0.799834255,21.0,water
Bottlenose dolphin,Lyra,F,177,8,5,2,Kolmarden,24,177,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.248,0.204,1.599558029,21.0,water
Bottlenose dolphin,Lyra,F,177,7,5,1,Kolmarden,24,177,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.248,0.146,1.399587323,21.0,water
Bottlenose dolphin,Lyra,F,174.5,10,5,2,Kolmarden,24,174.5,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.242,0.301,1.99986187,22.4,water
Bottlenose dolphin,Lyra,F,175,10,5,1,Kolmarden,24,175,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.243,0.301,1.99986187,22.4,water
Bottlenose dolphin,Lyra,F,174.5,5,5,1,Kolmarden,24,174.5,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.242,0,1,22.4,water
Bottlenose dolphin,Lyra,F,177.5,9,5,1,Kolmarden,24,177.5,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.249,0.255,1.798870915,22.0,water
Bottlenose dolphin,Lyra,F,177.5,10,5,1,Kolmarden,24,177.5,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.249,0.301,1.99986187,22.0,water
Bottlenose dolphin,Lyra,F,177.5,10,5,1,Kolmarden,24,177.5,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.249,0.301,1.99986187,22.0,water
Bottlenose dolphin,Lyra,F,178,8,5,1,Kolmarden,24,178,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.25,0.204,1.599558029,22.0,water
Bottlenose dolphin,Macarena,F,110,5,5,1,DolphinCo-Cayman,6,110,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.041,0,1,29.0,water
Bottlenose dolphin,Macarena,F,110,9,5,2,DolphinCo-Cayman,6,110,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.041,0.255,1.798870915,29.0,water
Bottlenose dolphin,Macarena,F,110,10,5,2,DolphinCo-Cayman,6,110,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.041,0.301,1.99986187,29.0,water
Bottlenose dolphin,Madonna ,F,169,11,5,1,DolphinCo-IslaMujeres,27,169,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.228,0.342,2.197859873,27.9,water
Bottlenose dolphin,Madonna ,F,169,6,5,1,DolphinCo-IslaMujeres,27,169,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.228,0.079,1.199499303,27.2,water
Bottlenose dolphin,Madonna ,F,169,5,5,1,DolphinCo-IslaMujeres,27,169,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.228,0,1,27.4,water
Bottlenose dolphin,Malena,F,138,6,5,2,DolphinCo-PuntaCana,11,138,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.14,0.079,1.199499303,28.4,water
Bottlenose dolphin,Malena,F,138,7,5,2,DolphinCo-PuntaCana,11,138,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.14,0.146,1.399587323,28.1,water
Bottlenose dolphin,Malena,F,138,8,5,2,DolphinCo-PuntaCana,11,138,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.14,0.204,1.599558029,28.5,water
Bottlenose dolphin,MARCO,M,181.6,7,5,2,DolphinCo-ZooMarine,25,181.6,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.259,0.146,1.399587323,25.6,water
Bottlenose dolphin,MARCO,M,181.6,6,5,3,DolphinCo-ZooMarine,25,181.6,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.259,0.079,1.199499303,24.4,water
Bottlenose dolphin,MARCO,M,181.6,12,5,2,DolphinCo-ZooMarine,25,181.6,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.259,0.38,2.398832919,24.5,water
Bottlenose dolphin,Matisse,M,158,7,5,1,DolphinCo-PuntaCana,23,158,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.199,0.146,1.399587323,28.4,water
Bottlenose dolphin,Matisse,M,158,11,5,2,DolphinCo-PuntaCana,23,158,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.199,0.342,2.197859873,28.1,water
Bottlenose dolphin,Matisse,M,158,12,5,2,DolphinCo-PuntaCana,23,158,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.199,0.38,2.398832919,28.5,water
Bottlenose dolphin,MAYA,F,124.8,10,5,2,DolphinCo-ZooMarine,4,124.8,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.096,0.301,1.99986187,25.6,water
Bottlenose dolphin,MAYA,F,124.8,13,5,2,DolphinCo-ZooMarine,4,124.8,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.096,0.415,2.600159563,24.4,water
Bottlenose dolphin,MAYA,F,124.8,10,5,3,DolphinCo-ZooMarine,4,124.8,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.096,0.301,1.99986187,24.5,water
Bottlenose dolphin,Mikey,M,214,10,5,1,ZooMarine,20,214,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.33,0.301,1.99986187,19.6,water
Bottlenose dolphin,Mikey,M,214,12,5,2,ZooMarine,20,214,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.33,0.38,2.398832919,20.3,water
Bottlenose dolphin,Mikey,M,214,6,5,1,ZooMarine,20,214,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.33,0.079,1.199499303,20.6,water
Bottlenose dolphin,Missy,F,217,6,5,2,ZooMarine,45,217,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.336,0.079,1.199499303,20.5,water
Bottlenose dolphin,Missy,F,217,6,5,2,ZooMarine,45,217,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.336,0.079,1.199499303,20.3,water
Bottlenose dolphin,Missy,F,217,14,5,2,ZooMarine,45,217,2.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.336,0.447,2.79898132,20.2,water
Bottlenose dolphin,Monnet,M,153,12,5,2,DolphinCo-PuntaCana,20,153,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.185,0.38,2.398832919,28.4,water
Bottlenose dolphin,Monnet,M,153,12,5,3,DolphinCo-PuntaCana,20,153,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.185,0.38,2.398832919,28.1,water
Bottlenose dolphin,Monnet,M,153,8,5,1,DolphinCo-PuntaCana,20,153,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.185,0.204,1.599558029,28.5,water
Bottlenose dolphin,Myranda,F,151,7,5,1,DolphinCo-Cozumel,14,151,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.179,0.146,1.399587323,27.8,water
Bottlenose dolphin,Myranda,F,151,13,5,1,DolphinCo-Cozumel,14,151,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.179,0.415,2.600159563,27.9,water
Bottlenose dolphin,Myranda,F,151,11,5,1,DolphinCo-Cozumel,14,151,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.179,0.342,2.197859873,28.4,water
Bottlenose dolphin,NALA1,F,170,10,5,1,DolphinCo-Maroma,25,170,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.301,1.99986187,28.0,water
Bottlenose dolphin,NALA1,F,170,9,5,1,DolphinCo-Maroma,25,170,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.255,1.798870915,31.0,water
Bottlenose dolphin,NALA1,F,170,11,5,1,DolphinCo-Maroma,25,170,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.23,0.342,2.197859873,31.0,water
Bottlenose dolphin,Naomi,F,182,8,5,2,ZooMarine,25,182,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.26,0.204,1.599558029,17.5,water
Bottlenose dolphin,Naomi,F,182,7,5,2,ZooMarine,25,182,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.26,0.146,1.399587323,16.8,water
Bottlenose dolphin,Naomi,F,182,15,5,2,ZooMarine,25,182,3,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.26,0.477,2.999162519,18.5,water
Bottlenose dolphin,Nefti,F,155,11,5,3,DolphinCo-PuntaCana,18,155,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.342,2.197859873,28.7,water
Bottlenose dolphin,Nefti,F,155,12,5,2,DolphinCo-PuntaCana,18,155,2.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.38,2.398832919,28.8,water
Bottlenose dolphin,Nefti,F,155,10,5,3,DolphinCo-PuntaCana,18,155,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.301,1.99986187,29.2,water
Bottlenose dolphin,Nemo,M,173,11,5,2,DolphinCo-Cayman,23,173,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.238,0.342,2.197859873,29.0,water
Bottlenose dolphin,Nemo,M,173,19,5,3,DolphinCo-Cayman,23,173,3.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.238,0.58,3.801893963,29.0,water
Bottlenose dolphin,Nemo,M,173,9,5,2,DolphinCo-Cayman,23,173,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.238,0.255,1.798870915,29.0,water
Bottlenose dolphin,Nephele,F,155,11,5,1,Kolmarden,40,155,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.342,2.197859873,22.0,water
Bottlenose dolphin,Nephele,F,155,9,5,1,Kolmarden,40,155,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.255,1.798870915,22.0,water
Bottlenose dolphin,Nephele,F,155,8,5,1,Kolmarden,40,155,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.19,0.204,1.599558029,22.0,water
Bottlenose dolphin,Nephele,F,157.5,7,5,1,Kolmarden,40,157.5,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.197,0.146,1.399587323,21.0,water
Bottlenose dolphin,Nephele,F,157.5,8,5,1,Kolmarden,40,157.5,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.197,0.204,1.599558029,21.0,water
Bottlenose dolphin,Nephele,F,157.5,7,5,1,Kolmarden,40,157.5,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.197,0.146,1.399587323,21.0,water
Bottlenose dolphin,Nephele,F,158,5,5,1,Kolmarden,40,158,1,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.199,0,1,22.4,water
Bottlenose dolphin,Nephele,F,158,10,5,2,Kolmarden,40,158,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.199,0.301,1.99986187,22.4,water
Bottlenose dolphin,Nephele,F,157,7,5,1,Kolmarden,40,157,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.196,0.146,1.399587323,22.4,water
Bottlenose dolphin,Neptun,M,150,10,5,3,Kolmarden,5,150,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.176,0.301,1.99986187,22.0,water
Bottlenose dolphin,Neptun,M,150,8,5,1,Kolmarden,5,150,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.176,0.204,1.599558029,22.0,water
Bottlenose dolphin,Neptun,M,150,11,5,1,Kolmarden,5,150,2.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.176,0.342,2.197859873,22.0,water
Bottlenose dolphin,Neptun,M,148,10,5,2,Kolmarden,5,148,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.17,0.301,1.99986187,21.0,water
Bottlenose dolphin,Neptun,M,148,9,5,2,Kolmarden,5,148,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.17,0.255,1.798870915,21.0,water
